secondary|adj|ˈsɛkəndəri|3486|другорядний; середня|This is a secondary issue./She teaches at a secondary school.|Це другорядне питання./Вона викладає в середній школі.
state school|n|ˌsteɪt ˈskuːl|NULL|державна школа|He attends a state school.|Він ходить до державної школи.
study|v|ˈstʌdi|868|вивчати|She likes to study languages.|Вона любить вивчати мови.
subject|n|ˈsʌbdʒɪkt|3665|предмет; тема|Math is my favorite subject./Let's change the subject.|Математика - мій улюблений предмет./Давай змінимо тему.
technology|n|tɛkˈnɒlədʒi|586|технологія|Advances in technology have changed our lives.|Прогрес у технологіях змінив наше життя.

Category: Entertainment and Media
CD-Rom|n|ˌsiːdiːˈrɒm|NULL|CD-ROM|The game was on a CD-Rom.|Гра була на CD-Rom.
CD|n|ˌsiːˈdiː|NULL|компакт-диск|He put a CD in the player.|Він вставив компакт-диск у програвач.
DJ|n|ˌdiːˈdʒeɪ|NULL|діджей|The DJ played great music at the party.|Діджей поставив чудову музику на вечірці.
DVD|n|ˌdiːˌviːˈdiː|NULL|DVD-диск|I bought a movie on DVD.|Я купив фільм на DVD.
MP3 player|n|ˌɛm piː θriː ˈpleɪər|NULL|плеєр MP3|He listens to music on his MP3 player during his commute.|Він слухає музику на своєму плеєрі MP3 під час поїздки на роботу.
act|n/v|ækt|1139|дія; діяти|The play was in three acts./He acted quickly.|П'єса складалася з трьох актів./Він діяв швидко.
action|n|ˈækʃn|503|дія; дію|His action saved many lives.|Його дія врятувала багато життів.
actor|n|ˈæktər|1507|актор|He is a famous Hollywood actor.|Він відомий голлівудський актор.
admission|n|ədˈmɪʃn|3057|допуск; визнання|Admission to the event is free./He made an admission of guilt.|Вхід на захід безкоштовний./Він зробив визнання провини.
adventure|n|ədˈventʃər|2885|пригода|They went on an adventure in the mountains.|Вони вирушили на пригоду в гори.
advert|n|ˈædvɜːt|NULL|реклама|The advert was very catchy.|Реклама була дуже запам'ятовуючою.
advertisement|n|ədˈvɜːtɪsmənt|NULL|реклама|The advertisement appeared in several magazines.|Реклама з'явилася в декількох журналах.
article|n|ˈɑːtɪkl|732|стаття|I read an interesting article today.|Я сьогодні прочитав цікаву статтю.
audience|n|ˈɔːdiəns|1078|аудиторія|The audience loved the show.|Аудиторія полюбила шоу.
ballet|n|ˈbæleɪ|NULL|балет|She performed in a ballet last night.|Вона виступала в балеті вчора ввечері.
band|n|bænd|1284|група; оркестр|The band played lively music.|Група грала жваву музику.
book|n|bʊk|242|книга|He bought a new book at the store.|Він купив нову книгу в магазині.
camera|n|ˈkæmərə|952|камера; фотоапарат|She took photos with her new camera.|Вона робила фото новим фотоапаратом.
cartoon|n|kɑːrˈtuːn|4195|мультфільм; карикатура|Children love watching cartoons.|Діти люблять дивитися мультфільми.
cassette|n|kəˈsɛt|NULL|касета|He found an old cassette in the attic.|Він знайшов стару касету на горищі.
channel|n|ˈʧænəl|2541|канал; прохід|He changed the channel on the TV.|Він змінив канал на телевізорі.
cinema|n|ˈsɪnəmə|NULL|кінотеатр|Let's go to the cinema tonight.|Давай підемо в кінотеатр сьогодні ввечері.
circus|n|ˈsɜːkəs|NULL|цирк|The circus is in town this week.|Цирк у місті цього тижня.
classical music|n|ˌklæsɪkəl ˈmjuːzɪk|NULL|класична музика|She listens to classical music to relax.|Вона слухає класичну музику, щоб розслабитися.
comedian|n|kəˈmiːdiən|NULL|комік; гуморист|The comedian had the audience in stitches.|Комік змусив аудиторію сміятися до сліз.
comedy|n|ˈkɒmədi|3243|комедія|We watched a comedy last night.|Ми дивилися комедію вчора ввечері.
comic|n|ˈkɒmɪk|NULL|комікс; гумористичний|He reads comic books every weekend.|Він читає комікси кожні вихідні.
commercial|adj|kəˈmɜːʃəl|1030|комерційний; рекламний|This is a commercial product.|Це комерційний продукт.
concert|n|ˈkɒnsɜːt|2537|концерт|The band is playing a concert tonight.|Група дає концерт сьогодні ввечері.
costume|n|ˈkɒstjuːm|4191|костюм; маскарадний костюм|She wore a beautiful costume to the party.|Вона одягла гарний костюм на вечірку.
dance|v|dɑːns|1978|танцювати|They love to dance together.|Вони люблять танцювати разом.  
deejay|n|ˈdiːdʒeɪ|NULL|діджей|The deejay played great music.|Діджей грав чудову музику.  
disc|n|dɪsk|4832|диск; платівка|He bought a new music disc.|Він купив нову музичну платівку.  
disco|n|ˈdɪskoʊ|NULL|дискотека|They went to a disco last night.|Вони пішли на дискотеку минулої ночі.  
display|v|dɪˈspleɪ|2207|показувати; виставляти|The museum displays ancient artifacts.|Музей виставляє стародавні артефакти.
documentary|n|ˌdɒkjʊˈmɛntəri|4264|документальний фільм|We watched a fascinating documentary about space.|Ми подивилися захопливий документальний фільм про космос.
drama|n|ˈdrɑːmə|2654|драма; театр|She loves watching drama movies.|Вона любить дивитися драматичні фільми.
entrance|n|ˈɛntrəns|2899|вхід; в'їзд|The entrance is on the left.|Вхід знаходиться ліворуч.
exhibition|n|ˌɛksɪˈbɪʃən|2498|виставка; ексгібіція|We visited an art exhibition.|Ми відвідали художню виставку.
exit|n|ˈɛksɪt|3835|вихід|The exit is on the right.|Вихід праворуч.
festival|n|ˈfɛstɪvəl|3729|фестиваль; свято|The city hosts a music festival.|Місто проводить музичний фестиваль.
film maker|n|ˈfɪlmˌmeɪkər|NULL|режисер; кінотворець|He is a famous film maker.|Він відомий режисер.
film star|n|ˈfɪlm stɑːr|NULL|кіноактор; зірка кіно|She is a popular film star.|Вона популярна кіноакторка.
film|n|fɪlm|594|фільм; кінострічка|We watched an old film.|Ми подивилися старий фільм.
